agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,record_type,page_number,line_number,fiscal_year,raw_line,source_file,composite_key
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10336,2025,175000,0,appropriation,6,53.0,2025-26,"grant objectives (10336) ....................... 175,000",2026 Executive.pdf,OFFICE FOR THE AGING|10336|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10340,2025,793000,0,appropriation,7,5.0,2025-26,"Medicare Rights Center (10340) ................... 793,000",2026 Executive.pdf,OFFICE FOR THE AGING|10340|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10341,2025,354000,0,appropriation,7,7.0,2025-26,"Inc. (10341) ................................... 354,000",2026 Executive.pdf,OFFICE FOR THE AGING|10341|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10342,2025,222000,0,appropriation,7,8.0,2025-26,"New York Legal Assistance Group (10342) .......... 222,000",2026 Executive.pdf,OFFICE FOR THE AGING|10342|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10343,2025,111000,0,appropriation,7,9.0,2025-26,"Legal Aid Society of New York (10343) ............ 111,000",2026 Executive.pdf,OFFICE FOR THE AGING|10343|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10345,2025,155000,0,appropriation,7,10.0,2025-26,"Empire Justice Center (10345) .................... 155,000",2026 Executive.pdf,OFFICE FOR THE AGING|10345|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10346,2025,132000,0,appropriation,7,11.0,2025-26,"Community Service Society (10346) ................ 132,000",2026 Executive.pdf,OFFICE FOR THE AGING|10346|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10324,2025,216500,0,appropriation,7,13.0,2025-26,"senior volunteer program (RSVP) (10324) ........ 216,500",2026 Executive.pdf,OFFICE FOR THE AGING|10324|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10325,2025,118500,0,appropriation,7,15.0,2025-26,"senior respite program (10325) ................. 118,500",2026 Executive.pdf,OFFICE FOR THE AGING|10325|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10326,2025,71000,0,appropriation,7,18.0,2025-26,"program (10326) ................................. 71,000",2026 Executive.pdf,OFFICE FOR THE AGING|10326|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10327,2025,86000,0,appropriation,7,21.0,2025-26,"ing and respite care program (10327) ............ 86,000",2026 Executive.pdf,OFFICE FOR THE AGING|10327|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10332,2025,98000,0,appropriation,7,23.0,2025-26,"grandparents program (10332) .................... 98,000",2026 Executive.pdf,OFFICE FOR THE AGING|10332|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10333,2025,745000,0,appropriation,7,27.0,2025-26,"the elderly (10333) .......................... 745,000",2026 Executive.pdf,OFFICE FOR THE AGING|10333|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10866,2025,122500,0,appropriation,7,32.0,2025-26,"dents (10866) .................................. 122,500",2026 Executive.pdf,OFFICE FOR THE AGING|10866|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10867,2025,122500,0,appropriation,7,38.0,2025-26,"regarding the quality of services (10867) ...... 122,500",2026 Executive.pdf,OFFICE FOR THE AGING|10867|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10320,2025,403000,0,appropriation,7,46.0,2025-26,"among the counties (10320) ..................... 403,000",2026 Executive.pdf,OFFICE FOR THE AGING|10320|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10334,2025,31500,0,appropriation,7,50.0,2025-26,"project (10334) ................................. 31,500",2026 Executive.pdf,OFFICE FOR THE AGING|10334|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10833,2025,1500000,0,appropriation,7,57.0,2025-26,"reporting (10833) ............................ 1,500,000",2026 Executive.pdf,OFFICE FOR THE AGING|10833|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10810,2025,250000,0,appropriation,8,14.0,2025-26,"ers in a timely manner (10810) ................. 250,000",2026 Executive.pdf,OFFICE FOR THE AGING|10810|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10715,2025,1000000,0,appropriation,8,29.0,2025-26,"wills (10715) ................................ 1,000,000",2026 Executive.pdf,OFFICE FOR THE AGING|10715|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10735,2025,1000000,0,appropriation,8,40.0,2025-26,"ations (10735) ............................... 1,000,000",2026 Executive.pdf,OFFICE FOR THE AGING|10735|2025|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,Special Revenue Funds - Federal,FHHS Aid to Localities Account - 25177,10716,2025,53000000,0,appropriation,9,5.0,2025-26,"(10716) ..................................... 53,000,000",2026 Executive.pdf,OFFICE FOR THE AGING|10716|2025|FHHS AID TO LOCALITIES ACCOUNT - 25177
OFFICE FOR THE AGING,AID TO LOCALITIES,Special Revenue Funds - Federal,FHHS Aid to Localities Account - 25177,10736,2025,250000,0,appropriation,9,8.0,2025-26,"of Lifespan of Greater Rochester (10736) ....... 250,000",2026 Executive.pdf,OFFICE FOR THE AGING|10736|2025|FHHS AID TO LOCALITIES ACCOUNT - 25177
OFFICE FOR THE AGING,AID TO LOCALITIES,Special Revenue Funds - Federal,FHHS Aid to Localities Account - 25177,10737,2025,350000,0,appropriation,9,13.0,2025-26,"opportunities (10737) .......................... 350,000",2026 Executive.pdf,OFFICE FOR THE AGING|10737|2025|FHHS AID TO LOCALITIES ACCOUNT - 25177
OFFICE FOR THE AGING,AID TO LOCALITIES,Special Revenue Funds - Federal,FHHS Aid to Localities Account - 25177,10738,2025,700000,0,appropriation,9,15.0,2025-26,"vation to reduce social isolation (10738) ...... 700,000",2026 Executive.pdf,OFFICE FOR THE AGING|10738|2025|FHHS AID TO LOCALITIES ACCOUNT - 25177
OFFICE FOR THE AGING,AID TO LOCALITIES,Special Revenue Funds - Federal,FHHS Aid to Localities Account - 25177,10739,2025,200000,0,appropriation,9,20.0,2025-26,"learning opportunities (10739) ................. 200,000",2026 Executive.pdf,OFFICE FOR THE AGING|10739|2025|FHHS AID TO LOCALITIES ACCOUNT - 25177
OFFICE FOR THE AGING,AID TO LOCALITIES,Special Revenue Funds - Federal,FHHS Aid to Localities Account - 25177,10740,2025,350000,0,appropriation,9,25.0,2025-26,"come older adults (10740) ...................... 350,000",2026 Executive.pdf,OFFICE FOR THE AGING|10740|2025|FHHS AID TO LOCALITIES ACCOUNT - 25177
OFFICE FOR THE AGING,AID TO LOCALITIES,Special Revenue Funds - Federal,FHHS Aid to Localities Account - 25177,10741,2025,400000,0,appropriation,9,27.0,2025-26,"caregiver training and supports (10741) ........ 400,000",2026 Executive.pdf,OFFICE FOR THE AGING|10741|2025|FHHS AID TO LOCALITIES ACCOUNT - 25177
OFFICE FOR THE AGING,AID TO LOCALITIES,Special Revenue Funds - Federal,FHHS Aid to Localities Account - 25177,10742,2025,500000,0,appropriation,9,30.0,2025-26,"capacity building (10742) ...................... 500,000",2026 Executive.pdf,OFFICE FOR THE AGING|10742|2025|FHHS AID TO LOCALITIES ACCOUNT - 25177
OFFICE FOR THE AGING,AID TO LOCALITIES,Special Revenue Funds - Federal,FHHS Aid to Localities Account - 25177,10743,2025,150000,0,appropriation,9,33.0,2025-26,"volunteers (10743) ............................. 150,000",2026 Executive.pdf,OFFICE FOR THE AGING|10743|2025|FHHS AID TO LOCALITIES ACCOUNT - 25177
OFFICE FOR THE AGING,AID TO LOCALITIES,Special Revenue Funds - Federal,FHHS Aid to Localities Account - 25177,10755,2025,750000,0,appropriation,9,37.0,2025-26,"to ten counties (10755) ........................ 750,000",2026 Executive.pdf,OFFICE FOR THE AGING|10755|2025|FHHS AID TO LOCALITIES ACCOUNT - 25177
OFFICE FOR THE AGING,AID TO LOCALITIES,Special Revenue Funds - Federal,FHHS Aid to Localities Account - 25177,10894,2025,49069000,0,appropriation,9,49.0,2025-26,"Title III-b social services (10894) ........... 49,069,000",2026 Executive.pdf,OFFICE FOR THE AGING|10894|2025|FHHS AID TO LOCALITIES ACCOUNT - 25177
OFFICE FOR THE AGING,AID TO LOCALITIES,Special Revenue Funds - Federal,FHHS Aid to Localities Account - 25177,10893,2025,69610000,0,appropriation,9,53.0,2025-26,"nutrition program activities (10893) ........ 69,610,000",2026 Executive.pdf,OFFICE FOR THE AGING|10893|2025|FHHS AID TO LOCALITIES ACCOUNT - 25177
OFFICE FOR THE AGING,AID TO LOCALITIES,Special Revenue Funds - Federal,FHHS Aid to Localities Account - 25177,10892,2025,12000000,0,appropriation,9,54.0,2025-26,"Title III-e caregivers (10892) ................ 12,000,000",2026 Executive.pdf,OFFICE FOR THE AGING|10892|2025|FHHS AID TO LOCALITIES ACCOUNT - 25177
OFFICE FOR THE AGING,AID TO LOCALITIES,Special Revenue Funds - Federal,FHHS Aid to Localities Account - 25177,10891,2025,14965000,0,appropriation,9,55.0,2025-26,"Health and human services programs (10891) .... 14,965,000",2026 Executive.pdf,OFFICE FOR THE AGING|10891|2025|FHHS AID TO LOCALITIES ACCOUNT - 25177
OFFICE FOR THE AGING,AID TO LOCALITIES,Special Revenue Funds - Federal,Office for the Aging Federal Grants Account - 25300,10883,2025,600000,0,appropriation,10,5.0,2025-26,"(10883) ........................................ 600,000",2026 Executive.pdf,OFFICE FOR THE AGING|10883|2025|OFFICE FOR THE AGING FEDERAL GRANTS ACCOUNT - 25300
OFFICE FOR THE AGING,AID TO LOCALITIES,Special Revenue Funds - Federal,Office for the Aging Federal Grants Account - 25300,10887,2025,9000000,0,appropriation,10,16.0,2025-26,"federal older Americans act (10887) .......... 9,000,000",2026 Executive.pdf,OFFICE FOR THE AGING|10887|2025|OFFICE FOR THE AGING FEDERAL GRANTS ACCOUNT - 25300
OFFICE FOR THE AGING,AID TO LOCALITIES,Special Revenue Funds - Federal,Office for the Aging Federal Grants Account - 25300,81034,2025,980000,0,appropriation,10,26.0,2025-26,"office for the aging (81034) ................... 980,000",2026 Executive.pdf,OFFICE FOR THE AGING|81034|2025|OFFICE FOR THE AGING FEDERAL GRANTS ACCOUNT - 25300
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10318,2024,39509508,39363000,reappropriation,11,6.0,2025-26,"37 39,509,508 ....................................... (re. $39,363,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10318|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10319,2024,68357277,65887000,reappropriation,12,1.0,2025-26,"15 68,357,277 ....................................... (re. $65,887,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10319|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10321,2024,353000,353000,reappropriation,12,16.0,2025-26,"18 ... 353,000 ......................................... (re. $353,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10321|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10322,2024,38153816,37961000,reappropriation,12,19.0,2025-26,"38 38,153,816 ....................................... (re. $37,961,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10322|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10323,2024,3690000,3145000,reappropriation,12,39.0,2025-26,"45 3,690,000 ......................................... (re. $3,145,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10323|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10328,2024,656000,656000,reappropriation,12,46.0,2025-26,"51 distributed by provider (10328) ... 656,000 ......... (re. $656,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10328|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10329,2024,1072000,1072000,reappropriation,12,52.0,2025-26,"57 distributed by provider (10329) ... 1,072,000 ..... (re. $1,072,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10329|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10330,2024,4027500,4027500,reappropriation,13,1.0,2025-26,"2 distributed by provider (10330) ... 4,027,500 ..... (re. $4,027,500)",2026 Executive.pdf,OFFICE FOR THE AGING|10330|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10331,2024,4027500,4027500,reappropriation,13,3.0,2025-26,"9 or provide any services (10331) ... 4,027,500 ..... (re. $4,027,500)",2026 Executive.pdf,OFFICE FOR THE AGING|10331|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10885,2024,1121000,1121000,reappropriation,13,10.0,2025-26,"15 1,121,000 ......................................... (re. $1,121,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10885|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10335,2024,1000000,1000000,reappropriation,13,16.0,2025-26,"18 1,000,000 ......................................... (re. $1,000,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10335|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10336,2024,175000,175000,reappropriation,13,19.0,2025-26,"23 175,000 ............................................. (re. $175,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10336|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10340,2024,793000,793000,reappropriation,13,24.0,2025-26,"32 Medicare Rights Center (10340) ... 793,000 ............ (re. $793,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10340|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10341,2024,354000,354000,reappropriation,13,33.0,2025-26,"34 354,000 ............................................. (re. $354,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10341|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10342,2024,222000,169000,reappropriation,13,,2025-26,"35 New York Legal Assistance Group (10342) ... 222,000 ... (re. $169,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10342|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10343,2024,111000,111000,reappropriation,13,,2025-26,"36 Legal Aid Society of New York (10343) ... 111,000 ..... (re. $111,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10343|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10345,2024,155000,155000,reappropriation,13,,2025-26,"37 Empire Justice Center (10345) ... 155,000 ............. (re. $155,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10345|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10346,2024,132000,132000,reappropriation,13,,2025-26,"38 Community Service Society (10346) ... 132,000 ......... (re. $132,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10346|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10324,2024,216500,216500,reappropriation,13,39.0,2025-26,"40 (RSVP) (10324) ... 216,500 .......................... (re. $216,500)",2026 Executive.pdf,OFFICE FOR THE AGING|10324|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10325,2024,118500,118500,reappropriation,13,41.0,2025-26,"42 (10325) ... 118,500 ................................. (re. $118,500)",2026 Executive.pdf,OFFICE FOR THE AGING|10325|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10326,2024,71000,71000,reappropriation,13,43.0,2025-26,"44 senior respite program (10326) ... 71,000 ............ (re. $71,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10326|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10327,2024,86000,86000,reappropriation,13,45.0,2025-26,"47 86,000 ............................................... (re. $86,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10327|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10332,2024,98000,98000,reappropriation,13,48.0,2025-26,"49 ... 98,000 ........................................... (re. $98,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10332|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10333,2024,745000,745000,reappropriation,13,50.0,2025-26,"54 745,000 ............................................. (re. $745,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10333|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,10866,2024,122500,122500,reappropriation,13,55.0,2025-26,"58 122,500 ............................................. (re. $122,500)",2026 Executive.pdf,OFFICE FOR THE AGING|10866|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10867,2024,122500,122500,reappropriation,14,1.0,2025-26,"2 122,500 ............................................. (re. $122,500)",2026 Executive.pdf,OFFICE FOR THE AGING|10867|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10320,2024,403000,403000,reappropriation,14,3.0,2025-26,"8 403,000 ............................................. (re. $403,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10320|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10334,2024,31500,31500,reappropriation,14,9.0,2025-26,"11 ... 31,500 ........................................... (re. $31,500)",2026 Executive.pdf,OFFICE FOR THE AGING|10334|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10833,2024,1500000,1500000,reappropriation,14,12.0,2025-26,"16 1,500,000 ......................................... (re. $1,500,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10833|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10810,2024,250000,250000,reappropriation,14,17.0,2025-26,"28 in a timely manner (10810) ... 250,000 .............. (re. $250,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10810|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10715,2024,1000000,1000000,reappropriation,14,29.0,2025-26,"38 1,000,000 ......................................... (re. $1,000,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10715|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10735,2024,1000000,128000,reappropriation,14,39.0,2025-26,"45 state operations (10735) ... 1,000,000 .............. (re. $128,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10735|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10716,2024,18000000,18000000,reappropriation,14,46.0,2025-26,"62 York (10716) ... 18,000,000 ...................... (re. $18,000,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10716|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10736,2024,250000,250000,reappropriation,15,1.0,2025-26,"3 250,000 ............................................. (re. $250,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10736|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10737,2024,350000,263000,reappropriation,15,4.0,2025-26,"7 350,000 ............................................. (re. $263,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10737|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10738,2024,350000,52000,reappropriation,15,8.0,2025-26,"9 isolation (10738) ... 350,000 ........................ (re. $52,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10738|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10739,2024,200000,200000,reappropriation,15,10.0,2025-26,"13 200,000 ............................................. (re. $200,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10739|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10740,2024,700000,700000,reappropriation,15,14.0,2025-26,"17 700,000 ............................................. (re. $700,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10740|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10741,2024,400000,400000,reappropriation,15,18.0,2025-26,"19 supports (10741) ... 400,000 ........................ (re. $400,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10741|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10742,2024,500000,500000,reappropriation,15,20.0,2025-26,"22 500,000 ............................................. (re. $500,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10742|2024|LOCAL ASSISTANCE ACCOUNT - 10000
OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,10743,2024,150000,150000,reappropriation,15,23.0,2025-26,"24 program to retain volunteers (10743) ... 150,000 .... (re. $150,000)",2026 Executive.pdf,OFFICE FOR THE AGING|10743|2024|LOCAL ASSISTANCE ACCOUNT - 10000
